Morph-lemma,Morph-inflection
extrémiste,extrémistes
lausann,Lausanne
évaluation,évaluations
revendre,revendre
asiatique,asiatiques
hésiter,hésitez
inconvénient,inconvénients
fp,FPS
déforestation,déforestation
fire,Fire
plaignant,plaignante
hydraulique,hydraulique
rédiger,rédigé
recueillir,recueillies
planifier,planifier
march,marche
côte,Côte
interprète,interprète
artisanat,artisanat
pédagogique,pédagogiques
interroger,interrogées
autoriser,autorisées
fuir,fuyant
pharmaceutique,pharmaceutiques
beurre,beurre
blockbuster,blockbuster
galaxie,galaxie
progressiste,progressiste
traiter,traitées
recruter,recruté
explorer,explore
parvis,parvis
appétit,appétit
xi,Xi
étrange,étranges
brillant,brillant
patrouille,patrouilles
annexe,annexe
client,cliente
thermomètre,thermomètre
perquisition,perquisitions
rever,revers
aub,aube
insuffisant,insuffisant
faire,ferons
statu,statu
quo,quo
fonction,Fonction
vieux,Vieille
chrétien,chrétien
diriger,dirigeait
relier,relie
suivre,suivait
bout,bouts
culinaire,culinaire
motiver,motivés
rivaliser,rivaliser
partager,partageant
organiser,organisent
irlandais,irlandais
adorer,adore
débloquer,débloqué
démarquer,démarquer
plaine,plaines
comptabilité,comptabilité
savourer,savourer
désigner,désignée
obliger,obliger
humoriste,humoristes
ravage,ravages
atteindre,atteindra
climatisation,climatisation
diabète,diabète
assaut,assauts
réduire,réduits
inquiéter,inquiéter
ruelle,ruelles
exploitant,exploitants
le,LE
brill,brille
sacrifier,sacrifier
employé,employée
assistant,assistants
p,p
incertain,incertaine
cruel,cruel
certificat,certificats
mériter,méritait
brasserie,brasserie
recommencer,recommencer
jouer,joueront
titulaire,titulaires
jura,Jura
endommager,endommagées
prendre,prenaient
dénouement,dénouement
creuser,creusé
unir,unir
érosion,érosion
appréciation,appréciation
laurentide,Laurentides
risquer,risqué
emballage,emballage
timbre,timbre
pantalon,pantalon
dominer,dominée
fréquent,fréquente
patronat,patronat
assaillant,assaillants
affecter,affectées
mort,Mort
raptor,Raptors
chaleur,chaleurs
avoir,ayez
étonnant,étonnante
redouter,redoutent
constatation,constatations
cnrd,CNRD
hdr,HDR
interprète,interprètes
ch,ch
kit,kit
chaleureux,chaleureux
dire,disais
recueil,recueil
bug,bugs
respiration,respiration
avoir,aurions
addiction,addiction
héler,hélas
coûter,coûtent
sapin,sapin
empêcher,empêchent
octroyer,octroyé
réglementaire,réglementaires
pratiquement,pratiquement
impeccable,impeccable
financer,financés
pratiquer,pratiqué
croiser,croisés
intégrer,intégrant
situer,situer
équiper,équipée
avoir,Avez
textile,textile
père,pères
capture,capture
cibler,cibler
traire,trait
aller,vas
dément,dément
sonko,Sonko
motiver,motiver
dernier,Dernier
dire,Dire
Hélas,Hélas
personnellement,Personnellement
savoir,Sachant
crim,crime
quota,quota
george,George
combattre,combattant
faire,fit
accumuler,accumulé
grille,grilles
affronter,affronte
perturbé,perturbé
forêt,Forêts
techniquement,techniquement
glacier,glacier
générique,générique
www,www
patriotisme,patriotisme
septuagénaire,septuagénaire
respecter,respectés
opération,Opération
tournure,tournure
paquet,paquets
défavorable,défavorable
exclure,exclus
celler,celles
milliardaire,milliardaires
aîner,aîné
signifier,signifié
subsaharien,subsaharienne
carrière,carrières
traverser,traversent
élémentaire,élémentaire
embarcation,embarcation
rabais,rabais
modération,modération
groupement,groupement
écrire,écrits
aider,aidés
série,Série
formé,formé
studio,Studios
colossal,colossal
garde,Garde
ceo,CEO
municipalité,Municipalité
désespérémer,désespérément
pénal,pénales
sage,sage
formuler,formulée
correction,correction
respectueux,respectueux
inquiéter,inquiété
interview,interviews
tromper,trompé
rival,rivale
hitler,Hitler
fifa,FIFA
parler,parlons
rejouer,rejouer
oser,osé
poubelle,poubelle
introduire,introduire
cassé,cassé
minimal,minimale
remise,remises
minimum,minima
logistique,logistiques
légal,légales
asbl,ASBL
reconduire,reconduit
barbe,barbe
lancer,lancera
défaillance,défaillance
douane,douane
élargissement,élargissement
perdre,perdues
cyberattaque,cyberattaque
provisoirement,provisoirement
réunir,réunie
constater,constatés
péripétie,péripéties
tomber,tombent
sortir,sortait
poser,posés
passeport,passeports
mentalement,mentalement
reflet,reflet
territorial,territorial
persuader,persuadé
solidité,solidité
dérouler,déroulait
retarder,retarder
radicalement,radicalement
tonnerre,tonnerre
boîtier,boîtier
hdmi,HDMI
connaître,connaîtra
décider,décidera
triplé,triplé
neuf,neuve
salve,salve
nié,nié
entendre,entendait
craindre,craignant
décevoir,déçu
tester,testée
déterminer,déterminés
résumer,résumer
perturber,perturbée
pavé,pavé
intérimaire,intérimaire
accueillir,accueillait
soviétique,soviétiques
ti,Ti
répandre,répandue
probatoire,probatoire
hymne,hymne
plantation,plantation
désaccord,désaccord
dérouler,déroulant
prive,prive
assassin,assassin
mentir,mentir
organique,organique
marquant,marquants
résistant,résistant
buzz,buzz
retourne,retourne
engendrer,engendre
aimer,aimeraient
douzième,Douzième
syndicat,Syndicat
respiratoire,respiratoires
immigré,immigrés
genou,genoux
grec,grec
constance,constance
poursuivre,poursuivie
assureur,assureurs
engendrer,engendrer
producteur,productrice
accessoire,accessoire
manquer,manquera
aigu,aiguë
maximal,maximal
échappé,échappé
fondation,fondations
camarade,camarade
cofondateur,cofondateur
neutraliser,neutraliser
sociologue,sociologue
caractéristique,caractéristique
lever,levées
terminer,terminées
docteur,Docteur
rédacteur,rédacteur
star,Stars
extrait,extrait
envisager,envisagées
travailliste,travailliste
pâte,pâtes
vivre,vécue
londonien,londonien
respectif,respectives
roi,rois
haleine,haleine
approprié,approprié
jurer,juré
endommager,endommagés
maltraitance,maltraitance
cliché,cliché
veto,veto
dominer,dominant
cégep,Cégep
contrepartie,contrepartie
avoir,ayons
marier,marié
préparatoire,préparatoires
puisser,puissant
sonner,sonner
enseign,enseigne
foncier,foncier
marchandise,marchandise
chemise,chemise
démantèlement,démantèlement
balistique,balistique
prenant,prenant
océan,océans
blog,blog
tombent,tombent
hypothèse,hypothèses
cibler,ciblé
ruiner,ruiner
dissuasion,dissuasion
positivement,positivement
financer,financée
brevet,brevets
investisseur,investisseur
échéance,échéances
district,districts
loyauté,loyauté
rivière,rivières
continuer,continuons
troisième,Troisième
décrire,décrite
compliquer,compliquer
répondre,répondait
voir,voyais
prélèvement,prélèvement
mariage,mariages
citer,cité
pixel,pixels
prononcer,prononcés
aveu,aveu
liquéfier,liquéfié
thermique,thermiques
disputer,disputeront
livrer,livrée
jouable,jouable
tomber,tombées
militairement,militairement
néfaste,néfastes
corporation,Corporation
refléter,reflètent
entendre,entendue
faction,faction
noble,noble
afficher,affichée
guèr,guère
abattre,abattus
matiner,matinée
destruction,destructions
bilatéral,bilatérale
balnéaire,balnéaire
suivre,suivront
maximum,maxima
combien,Combien
légion,Légion
illustration,Illustration
prendre,Prendre
syrien,syriens
mai,Mai
massacre,massacres
détérioration,détérioration
égard,égards
gaspillage,gaspillage
façade,façades
échelon,échelons
lettonie,Lettonie
régulièremer,régulièrement
congolais,congolaise
incarcérer,incarcéré
défendre,défendue
dimanche,dimanches
inaperçu,inaperçu
équiper,équipes
voisin,voisines
constituer,constituait
sculpture,sculptures
remplir,remplit
prisonnier,prisonnier
spécificité,spécificités
sobre,sobre
enix,Enix
prof,profs
augmenter,augmentent
infecter,infectées
quelle,quelles
pertinent,pertinent
nullement,nullement
traire,traite
goûter,goûter
expérimenter,expérimenter
restant,restants
effectuer,effectuait
variation,variations
envol,envol
connaitre,connaitre
station,Station
genevois,Genevois
soulign,souligne
itinéraire,itinéraires
accéléré,accéléré
coma,coma
conscient,consciente
charismatique,charismatique
final,finales
arène,arène
amorcer,amorcer
absence,absences
marche,Marche
plateau,plateaux
âme,âmes
respirer,respirer
casablanca,Casablanca
humide,humide
diriger,dirigées
remplir,remplie
avatar,avatar
reconversion,reconversion
répétition,répétitions
senior,senior
aspirer,aspire
travailler,travaillaient
impacter,impacter
continuer,continuant
laisser,laissez
essayer,essaye
vacancier,vacanciers
illustrer,illustrer
gérer,gérés
chinois,Chinois
retrait,retraits
frapper,frappée
vigne,vignes
signifier,signifier
urs,URSS
généraliser,généralisé
chapeau,chapeaux
sûre,sûre
champignon,champignons
comptoir,comptoir
retenir,retenues
hésitation,hésitation
apercevoir,aperçoit
rocket,Rocket
décret,décrets
josé,José
souper,souper
collectionneur,collectionneurs
votation,votation
diffus,diffuse
épargner,épargnée
antisémite,antisémites
rendre,rendrait
saint,Saints
utiliser,utilisez
réglage,réglages
secret,secrète
indirectement,indirectement
révérence,révérence
maillot,maillots
réussite,réussites
suffisant,suffisant
lycéen,lycéens
investir,investis
atteindre,atteignait
endiguer,endiguer
accueillir,accueillent
convaincre,convaincue
exposer,exposée
déménagement,déménagement
tribun,tribune
dessinée,dessinée
intégralement,intégralement
plair,plaire
paradoxe,paradoxe
pasteur,pasteur
montréalais,montréalaise
défaire,défaire
Sam,Sam
novak,Novak
partout,Partout
combiner,combiner
suspendre,suspendues
littéraire,littéraires
intensiter,intensité
apercevoir,apercevoir
patch,patch
nid,nid
arracher,arraché
dominant,dominant
californien,californien
tante,tante
balayer,balayé
occupation,occupations
pic,pics
attraction,attractions
subir,subis
composition,compositions
rose,roses
temp,temps
croiser,croise
ajouter,ajoutent
round,round
significativement,significativement
loup,loups
rentrer,rentrée
parcelle,parcelle
fief,fief
redresser,redresser
rhétorique,rhétorique
volcan,volcan
piratage,piratage
mêler,mêlant
facto,facto
préoccuper,préoccupe
tardif,tardive
exploitation,exploitations
identifier,identifiée
développé,développé
historiquement,historiquement
tube,tubes
nationalisme,nationalisme
fourchette,fourchette
chômeur,chômeurs
magistrature,magistrature
aggraver,aggraver
trésorerie,trésorerie
cuisson,cuisson
collectif,collectives
rechercher,recherchent
bougie,bougies
périr,péri
souhaiter,souhaitaient
inaugurer,inaugurée
dépendre,dépendre
concurrencer,concurrencer
convoi,convois
impossible,impossibles
volatilité,volatilité
écrire,écrivait
guinéen,guinéens
colonisation,colonisation
voter,votée
victoria,Victoria
démontrer,démontrent
magistrate,magistrate
offensif,offensives
forestier,forestière
iconique,iconique
performer,performant
emblée,emblée
qc,Qc
concéder,concède
nommer,nomme
concerner,concernait
exprimer,exprimées
designer,designer
aime,aime
contraindre,contraindre
suivre,Suivez
ressentir,ressens
contraction,contraction
boue,boue
répéter,répétées
flamand,flamands
révèl,révèle
affect,affecte
coincer,coincée
générer,génère
récompenser,récompensé
signe,Signe
conséquence,Conséquence
neuf,Neuf
six,Six
hors,Hors
interpeller,Interpellé
réponse,Réponse
nombre,Nombre
seul,Seules
effectuer,effectuera
remarque,remarque
cadet,cadet
animateur,animatrice
quitter,quittera
savoir,savaient
réfugier,réfugier
quai,quais
sacrifice,sacrifice
reviendra,reviendra
récompenser,récompenser
ranger,ranger
continuer,continuerons
regrettable,regrettable
dénombre,dénombre
protéger,protège
performant,performants
cession,cession
prélèvement,prélèvements
législatif,législative
réjouir,réjouis
tarder,tarder
structurel,structurelle
singulier,singulier
colonie,colonies
clément,Clément
diocèse,diocèse
scénariste,scénaristes
allègement,allègement
fantastique,fantastiques
louvière,Louvière
général,Générale
recevoir,recevant
allure,allure
pérennité,pérennité
résider,résident
remplissage,remplissage
gérer,gérée
intégral,intégrale
ider,idée
figurer,figurant
dominer,domine
artificiel,artificiel
bêta,bêta
abeille,abeilles
recréer,recréer
nuit,Nuit
compliqué,compliqué
nazi,nazie
module,module
combiner,combiné
mortel,mortels
pèlerin,pèlerins
robinet,robinet
souffr,souffre
partisan,partisan
retirer,retirés
jouer,jouez
hypothécaire,hypothécaire
amène,amène
antenn,antenne
airline,Airlines
corner,corner
remplacer,remplacera
forestier,forestiers
énigme,énigmes
doctorat,doctorat
jette,jette
fardeau,fardeau
ligue,ligues
tsunami,tsunami
revoir,revue
hivernal,hivernal
inviter,invitent
étonner,étonné
impressionnant,impressionnant
essuyer,essuyé
exposé,exposé
détress,détresse
compter,comptera
mobiliser,mobilisées
faire,ferai
offensif,offensive
être,sois
régularisation,régularisation
pronostic,pronostic
corona,corona
cristal,cristal
exclure,exclue
écrire,écrites
réduire,réduites
rishi,Rishi
typique,typique
votant,votants
retrouver,retrouvait
cruellemer,cruellement
bastion,bastion
cfdt,CFDT
béninois,béninois
active,active
téléviseur,téléviseurs
savoir,sache
flambeau,flambeau
boycotter,boycotter
amasser,amasser
dysfonctionnement,dysfonctionnements
ravir,ravi
gagner,gagnant
nouvellement,nouvellement
promettre,promise
tourner,tournait
monopole,monopole
méthod,méthode
fantôme,fantômes
pile,pile
organ,organe
qualifier,qualifiées
ratio,ratio
détendre,détendre
report,reports
animateur,animateurs
virer,viré
claque,claque
intime,intimes
hebdomadaire,hebdomadaires
ventilation,ventilation
marquer,marquées
attestation,attestation
reproduir,reproduire
cadence,cadence
avérer,avérée
renseigner,renseigner
différend,différends
reproduire,reproduire
fixé,fixé
bénévolat,bénévolat
nocturne,nocturnes
empêcher,empêchant
couper,coupée
intégrer,intégré
chirurgie,chirurgie
bienvenu,bienvenu
plein,pleines
axer,axé
protagoniste,protagoniste
commune,Commune
inévitablement,inévitablement
magnitude,magnitude
évacuer,évacué
nerf,nerfs
plaignant,plaignants
libérer,libérée
saisir,saisies
marier,mariée
sabre,Sabres
venger,venger
coréen,coréen
visionnage,visionnage
probabilité,probabilité
damien,Damien
trouver,trouvais
puiser,puiser
posséder,possédait
forfait,forfaits
intelligent,intelligente
manger,mange
miser,misé
fournir,fournies
mensuel,mensuelle
palpable,palpable
nage,nage
sauveteur,sauveteurs
rir,rire
trouver,trouvez
préoccuper,préoccupé
bilatéral,bilatérales
unie,unies
passionner,passionnant
piloter,piloté
cacher,cachée
consulter,consulté
renom,renom
transformer,transformés
relayer,relayé
ressource,Ressources
kazakhstan,Kazakhstan
mettre,mettons
certifier,certifié
légion,légion
traverser,traversant
tirer,tirées
relèvement,relèvement
poulet,poulet
spécificité,spécificité
obtenir,obtenue
truc,trucs
pérou,Pérou
cellulaire,cellulaire
revendiquer,revendiquent
consécutif,consécutives
consister,consistait
maternelle,maternelle
surprendr,surprendre
épicentre,épicentre
indépendant,indépendantes
conduire,conduisant
brin,brin
innovant,innovantes
moyenne,moyennes
interroger,interroge
